Frequency (Hz),Magnitude (Log Mag dB)
152402854,-102.6093333
152753204,-102.381
153103553,-102.573
153453903,-101.6133333
153804252,-101.6133333
154154602,-99.88666667
154504951,-98.54366667
154855301,-97.20033333
155205650,-96.589
155556000,-99.659
155906350,-101.7696667
156256699,-101.9613333
156607049,-101.5776667
156957398,-101.7696667
157307748,-103.3043333
157658097,-101.7333333
158008447,-103.4606667
158358796,-102.117
158709146,-102.885
159059495,-101.9253333
159409845,-103.2683333
159760195,-102.885
160110544,-103.4606667
160460894,-102.273
160811243,-104.7676667
161161593,-103.2326667
161511942,-104.7676667
161862292,-101.889
162212641,-103.0406667
162562991,-102.8486667
162913341,-103.1966667
163263690,-103.0046667
163614040,-104.348
163964389,-104.9233333
164314739,-103.1966667
164665088,-103.7723333
165015438,-104.5396667
165365787,-104.6956667
165716137,-103.9283333
166066486,-104.8876667
166416836,-102.585
166767186,-99.323
167117535,-102.2013333
167467885,-104.312
167818234,-102.549
168168584,-103.892
168518933,-105.235
168869283,-106.003
169219632,-106.387
169569982,-105.6193333
169920332,-106.195
170270681,-102.321
170621031,-99.82666667
170971380,-101.7453333
171321730,-104.8156667
171672079,-105.3913333
172022429,-104.6233333
172372778,-105.583
172723128,-104.204
173073477,-104.5876667
173423827,-105.1633333
173774177,-105.7393333
174124526,-105.5473333
174474876,-105.5473333
174825225,-105.355
175175575,-106.1226667
175525924,-106.4706667
175876274,-105.5113333
176226623,-105.895
176576973,-105.3193333
176927323,-104.9353333
177277672,-104.9356667
177628022,-105.3193333
177978371,-104.324
178328721,-103.3643333
178679070,-102.405
179029420,-104.8996667
179379769,-105.2833333
179730119,-105.4753333
180080468,-107.0103333
180430818,-105.439
180781168,-105.0553333
181131517,-106.015
181481867,-104.8636667
181832216,-105.0553333
182182566,-105.0553333
182532915,-105.0553333
182883265,-105.9786667
183233614,-105.787
183583964,-104.8276667
183934314,-105.0193333
184284663,-105.5946667
184635013,-105.595
184985362,-104.6356667
185335712,-104.9833333
185686061,-105.5586667
186036411,-102.873
186386760,-104.024
186737110,-105.559
187087459,-105.3673333
187437809,-106.1346667
187788159,-106.8663333
188138508,-104.7556667
188488858,-106.674
188839207,-106.4826667
189189557,-105.3313333
189539906,-106.6743333
189890256,-105.3313333
190240605,-104.5276667
190590955,-103.1846667
190941305,-104.9116667
191291654,-104.9116667
191642004,-104.7196667
191992353,-105.487
192342703,-106.4466667
192693052,-104.8753333
193043402,-105.835
193393751,-105.0673333
193744101,-105.451
194094450,-103.5323333
194444800,-104.876
194795150,-104.8756667
195145499,-105.835
195495849,-105.2233333
195846198,-106.375
196196548,-104.8396667
196546897,-105.4153333
196897247,-105.6073333
197247596,-106.9506667
197597946,-105.991
197948295,-104.9956667
198298645,-105.1873333
198648995,-104.9953333
198999344,-104.6116667
199349694,-105.3796667
199700043,-104.42
200050393,-104.8036667
200400742,-105.3433333
200751092,-105.5353333
201101441,-104.0003333
201451791,-104.156
201802141,-104.156
202152490,-104.1563333
202502840,-104.7313333
202853189,-105.6553333
203203539,-105.847
203553888,-106.2306667
203904238,-106.003
204254587,-105.0433333
204604937,-104.6596667
204955286,-105.0436667
205305636,-105.1993333
205655986,-103.0886667
206006335,-102.5126667
206356685,-102.477
206707034,-103.0523333
207057384,-104.0123333
207407733,-103.4003333
207758083,-104.36
208108432,-104.3596667
208458782,-105.3193333
208809132,-105.4753333
209159481,-104.7076667
209509831,-104.5156667
209860180,-105.0553333
210210530,-104.6716667
210560879,-105.631
210911229,-105.6313333
211261578,-104.4436667
211611928,-105.211
211962277,-104.636
212312627,-104.216
212662977,-102.8726667
213013326,-103.0646667
213363676,-102.261
213714025,-102.645
214064375,-100.534
214414724,-99.383
214765074,-101.074
215115423,-101.8413333
215465773,-102.417
215816123,-101.8056667
216166472,-103.3406667
216516822,-103.5323333
216867171,-102.3813333
217217521,-103.3043333
217567870,-103.8803333
217918220,-104.072
218268569,-104.228
218618919,-103.2683333
218969268,-101.35
219319618,-99.587
219669968,-100.1626667
220020317,-101.122
220370667,-101.314
220721016,-99.93466667
221071366,-100.1263333
221421715,-99.743
221772065,-98.55566667
222122414,-99.515
222472764,-99.515
222823114,-99.515
223173463,-99.479
223523813,-100.822
223874162,-99.479
224224512,-101.1696667
224574861,-101.9373333
224925211,-101.7456667
225275560,-101.326
225625910,-100.3663333
225976259,-100.1746667
226326609,-99.599
226676959,-100.1386667
227027308,-98.02766667
227377658,-99.94666667
227728007,-100.1023333
228078357,-97.608
228428706,-97.79966667
228779056,-97.03266667
229129405,-98.72333333
229479755,-96.99633333
229830105,-99.10733333
230180454,-99.26266667
230530804,-97.72766667
230881153,-100.0303333
231231503,-99.227
231581852,-101.3376667
231932202,-100.378
232282551,-100.3786667
232632901,-99.57466667
232983250,-100.534
233333600,-99.575
233683950,-98.57933333
234034299,-98.771
234384649,-98.19533333
234734998,-99.53866667
235085348,-99.31133333
235435697,-99.88666667
235786047,-95.665
236136396,-95.43766667
236486746,-96.397
236837095,-96.205
237187445,-97.12833333
237537795,-97.896
237888144,-97.12833333
238238494,-96.93633333
238588843,-97.28433333
238939193,-99.01133333
239289542,-98.62733333
239639892,-98.97533333
239990241,-98.39966667
240340591,-97.824
240690941,-98.016
241041290,-97.40433333
241391640,-97.40433333
241741989,-97.21233333
242092339,-96.217
242442688,-96.79233333
242793038,-97.17666667
243143387,-96.94833333
243493737,-97.524
243844086,-98.29166667
244194436,-96.94833333
244544786,-98.06366667
244895135,-98.83133333
245245485,-99.215
245595834,-98.79566667
245946184,-99.17933333
246296533,-99.94666667
246646883,-100.3303333
246997232,-98.951
247347582,-100.486
247697932,-99.52666667
248048281,-98.53133333
248398631,-98.53133333
248748980,-97.572
249099330,-98.11166667
249449679,-97.34433333
249800029,-98.11166667
250150378,-97.92
250500728,-98.26733333
250851077,-98.26766667
