Frequency (Hz),Magnitude (Log Mag dB)
150650651,-94.55
151001002,-96.46866667
151351352,-96.852
151701702,-96.66066667
152052053,-98.57933333
152402403,-97.044
152752753,-99.88666667
153103104,-99.88666667
153453454,-98.15966667
153803804,-99.50266667
154154155,-98.73533333
154504505,-96.62466667
154854855,-95.85733333
155205206,-94.47833333
155555556,-96.397
155905906,-97.16466667
156256257,-97.74033333
156606607,-97.35633333
156956958,-97.35633333
157307308,-96.013
157657658,-96.013
158008009,-96.361
158358359,-97.704
158708709,-98.47166667
159059060,-98.27966667
159409410,-97.89566667
159759760,-99.431
160110111,-99.431
160460461,-98.62733333
160810811,-96.90066667
161161162,-95.94133333
161511512,-94.02233333
161861862,-96.51666667
162212213,-94.98166667
162562563,-96.32466667
162912913,-94.178
163263264,-93.79433333
163613614,-94.562
163963964,-95.13733333
164314315,-93.98633333
164664665,-94.94566667
165015016,-95.13766667
165365366,-95.10166667
165715716,-95.48533333
166066067,-95.29333333
166416417,-95.10166667
166766767,-96.445
167117118,-95.48566667
167467468,-96.445
167817818,-96.02466667
168168169,-96.217
168518519,-95.641
168868869,-95.83333333
169219220,-95.06533333
169569570,-94.106
169919920,-94.298
170270271,-94.07
170620621,-93.68633333
170970971,-93.49466667
171321322,-93.49466667
171671672,-95.41366667
172022023,-94.07
172372373,-93.878
172722723,-94.60966667
173073074,-94.418
173423424,-94.80166667
173773774,-95.18533333
174124125,-96.33666667
174474475,-96.145
174824825,-96.33666667
175175176,-96.91233333
175525526,-97.644
175875876,-95.725
176226227,-95.917
176576577,-96.109
176926927,-96.49266667
177277278,-97.836
177627628,-94.19033333
177977978,-94.15433333
178328329,-93.38666667
178678679,-93.57866667
179029030,-94.15433333
179379380,-95.689
179729730,-94.346
180080081,-94.72966667
180430431,-94.502
180780781,-94.88566667
181131132,-94.502
181481482,-95.26933333
181831832,-95.269
182182183,-96.229
182532533,-97.38
182882883,-97.344
183233234,-97.15233333
183583584,-96.57666667
183933934,-95.04133333
184284285,-95.42533333
184634635,-95.42533333
184984985,-95.617
185335336,-94.81366667
185685686,-94.43033333
186036037,-94.23833333
186386387,-94.23833333
186736737,-93.471
187087088,-93.85433333
187437438,-93.47066667
187787788,-93.43466667
188138139,-94.202
188488489,-94.96966667
188838839,-95.16166667
189189190,-95.73733333
189539540,-95.54533333
189889890,-94.96933333
190240241,-95.509
190590591,-95.50933333
190940941,-95.50933333
191291292,-95.701
191641642,-95.893
191991992,-95.12566667
192342343,-94.93366667
192692693,-95.47333333
193043043,-94.322
193393394,-93.55466667
193743744,-94.514
194094095,-94.89766667
194444445,-95.08966667
194794795,-94.51366667
195145146,-93.93833333
195495496,-94.478
195845846,-94.86166667
196196197,-95.054
196546547,-96.01333333
196896897,-96.97233333
197247248,-97.548
197597598,-98.12366667
197947948,-96.93666667
198298299,-98.27966667
198648649,-98.47166667
198998999,-97.704
199349350,-96.74466667
199699700,-95.01766667
200050050,-95.977
200400401,-96.133
200750751,-94.59766667
201101102,-95.17366667
201451452,-94.75366667
201801802,-94.75366667
202152153,-95.52133333
202502503,-95.52166667
202852853,-95.29333333
203203204,-97.97966667
203553554,-97.02033333
203903904,-97.17633333
204254255,-96.21666667
204604605,-97.36833333
204954955,-97.56033333
205305306,-98.09966667
205655656,-97.14
206006006,-96.373
206356357,-97.87166667
206706707,-97.68
207057057,-97.296
207407408,-96.109
207757758,-96.109
208108109,-95.72533333
208458459,-95.917
208808809,-95.11333333
209159160,-95.11333333
209509510,-95.11333333
209859860,-95.84533333
210210211,-96.99633333
210560561,-96.42066667
210910911,-96.99633333
211261262,-97.91966667
211611612,-97.728
211961962,-99.263
212312313,-99.99466667
212662663,-98.84333333
213013013,-99.035
213363364,-99.767
213713714,-100.1506667
214064064,-99.575
214414415,-98.999
214764765,-98.77133333
215115116,-97.62
215465466,-97.62
215815816,-97.00833333
216166167,-97.20066667
216516517,-97.968
216866867,-97.20033333
217217218,-97.74
217567568,-98.31533333
217917918,-99.083
218268269,-99.81466667
218618619,-100.9656667
218968969,-101.3496667
219319320,-100.354
219669670,-100.546
220020020,-102.0813333
220370371,-102.273
220720721,-103.0046667
221071071,-102.0453333
221421422,-101.2776667
221771772,-100.8583333
222122122,-100.6663333
222472473,-100.2823333
222822823,-100.4743333
223173174,-100.822
223523524,-99.86266667
223873874,-100.2466667
224224225,-99.82666667
224574575,-100.786
224924925,-99.82666667
225275276,-100.9423333
225625626,-101.5176667
225975976,-102.0933333
226326327,-104.012
226676677,-102.441
227027027,-103.5923333
227377378,-104.36
227727728,-105.2833333
228078078,-103.1723333
228428429,-103.1726667
228778779,-103.1726667
229129129,-103.3286667
229479480,-103.1366667
229829830,-102.3693333
230180181,-102.9086667
230530531,-102.141
230880881,-102.525
231231232,-102.681
231581582,-103.64
231931932,-103.832
232282283,-103.2563333
232632633,-104.3716667
232982983,-104.3716667
233333334,-104.5636667
233683684,-105.2956667
234034034,-104.7196667
234384385,-105.2953333
234734735,-105.8706667
235085085,-105.6433333
235435436,-104.6836667
235785786,-105.835
236136136,-102.921
236486487,-105.6073333
236836837,-104.072
237187188,-104.228
237537538,-103.844
237887888,-102.8846667
238238239,-103.0766667
238588589,-102.465
238938939,-103.4246667
239289290,-103.0406667
239639640,-103.7723333
239989990,-103.5806667
240340341,-104.9233333
240690691,-104.1556667
241041041,-104.6956667
241391392,-105.0793333
241741742,-105.0793333
242092092,-105.2353333
242442443,-105.619
242792793,-104.084
243143143,-103.0883333
243493494,-104.048
243843844,-103.4726667
244194194,-102.513
244544545,-102.477
244894895,-102.6686667
245245246,-102.2853333
245595596,-101.8656667
245945946,-101.8653333
246296297,-101.4816667
246646647,-101.29
246996997,-102.0213333
247347348,-101.062
247697698,-102.7886667
248048048,-101.7933333
248398399,-104.4796667
248748749,-102.5606667
249099099,-103.8683333
249449450,-102.333
249799800,-102.717
250150150,-101.5656667
250500501,-101.146
250850851,-100.5703333
251201201,-99.99466667
251551552,-101.8773333
251901902,-101.4936667
252252253,-101.302
252602603,-101.11
252952953,-100.3063333
253303304,-99.92266667
253653654,-100.1143333
254004004,-100.462
254354355,-100.2703333
254704705,-100.4623333
255055055,-101.5773333
255405406,-101.7693333
255755756,-101.961
256106106,-102.1533333
256456457,-101.7333333
256806807,-101.3496667
257157157,-103.2683333
257507508,-101.3136667
257857858,-99.77866667
258208208,-100.546
258558559,-100.93
258908909,-99.93433333
259259260,-101.2776667
259609610,-100.1263333
259959960,-99.131
260310311,-99.13133333
260660661,-97.78766667
261011011,-99.67066667
261361362,-99.479
261711712,-98.71133333
262062062,-99.287
262412413,-100.0186667
262762763,-100.786
263113113,-100.978
263463464,-101.134
263813814,-101.3256667
264164164,-101.134
264514515,-102.0933333
264864865,-100.906
265215215,-101.674
265565566,-100.7143333
265915916,-98.56766667
266266267,-99.143
266616617,-98.951
266966967,-99.10733333
267317318,-100.2586667
267667668,-100.4506667
268018018,-99.299
268368369,-98.879
268718719,-99.071
269069069,-99.071
269419420,-98.076
269769770,-99.611
270120120,-98.843
270470471,-99.035
270820821,-101.3016667
271171171,-101.6853333
271521522,-101.302
271871872,-102.0333333
272222222,-100.3066667
272572573,-101.0736667
272922923,-99.88666667
273273273,-100.2703333
273623624,-100.654
273973974,-98.927
274324325,-100.234
274674675,-99.08333333
275025025,-99.65866667
275375376,-100.1983333
275725726,-99.62266667
276076076,-100.0063333
276426427,-100.0063333
276776777,-99.20333333
277127127,-100.93
277477478,-99.77866667
277827828,-100.894
278178178,-101.4696667
278528529,-100.51
278878879,-100.0906667
279229229,-99.89866667
