Frequency (Hz),Magnitude (Log Mag dB)
299199199,-99.287
299549550,-98.71133333
299899900,-99.287
300250250,-99.86266667
300600601,-99.251
300950951,-99.059
301301301,-100.5583333
301651652,-99.79066667
302002002,-100.3663333
302352352,-99.563
302702703,-98.41133333
303053053,-98.79533333
303403404,-98.56733333
303753754,-100.4863333
304104104,-99.491
304454455,-100.0666667
304804805,-98.915
305155155,-98.49533333
305505506,-98.879
305855856,-99.455
306206206,-99.22733333
306556557,-100.1863333
306906907,-99.57466667
307257257,-100.918
307607608,-99.57466667
307957958,-99.347
308308308,-100.3063333
308658659,-100.3063333
309009009,-99.503
309359359,-99.503
309709710,-100.2343333
310060060,-100.0423333
310410411,-100.2346667
310760761,-99.431
311111111,-100.1986667
311461462,-100.3903333
311811812,-100.93
312162162,-100.1623333
312512513,-100.3186667
312862863,-101.0856667
313213213,-101.4696667
313563564,-100.858
313913914,-100.4743333
314264264,-101.242
314614615,-102.7406667
314964965,-101.206
315315315,-101.3973333
315665666,-101.7456667
316016016,-101.3616667
316366366,-100.942
316716717,-101.5176667
317067067,-101.5173333
317417418,-100.5223333
317767768,-101.2896667
318118118,-101.0976667
318468469,-100.2943333
318818819,-101.2536667
319169169,-101.4096667
319519520,-101.026
319869870,-101.41
320220220,-102.3333333
320570571,-101.3736667
320920921,-101.7573333
321271271,-102.1053333
321621622,-100.954
321971972,-100.3426667
322322322,-101.4936667
322672673,-101.6856667
323023023,-101.6496667
323373373,-100.4983333
323723724,-101.2656667
324074074,-101.6136667
324424424,-101.23
324774775,-101.9616667
325125125,-100.618
325475476,-101.386
325825826,-101.7336667
326176176,-102.1173333
326526527,-102.3093333
326876877,-101.5056667
327227227,-102.465
327577578,-102.4293333
327927928,-101.6613333
328278278,-101.8536667
328628629,-101.6253333
328978979,-101.8173333
329329329,-100.858
329679680,-101.9733333
330030030,-101.7813333
330380380,-101.3616667
330730731,-101.2896667
331081081,-100.4503333
331431431,-100.534
331781782,-101.4216667
332132132,-100.5823333
332482483,-101.05
332832833,-101.1696667
333183183,-101.2896667
333533534,-100.2583333
