Frequency (Hz),Magnitude (Log Mag dB)
153453454,-102.957
153803804,-103.5326667
154154155,-102.7646667
154504505,-101.8053333
154854855,-101.2296667
155205206,-100.618
155555556,-103.3046667
155905906,-104.8396667
156256257,-103.6883333
156606607,-104.6476667
156956958,-103.8803333
157307308,-102.921
157657658,-102.921
158008009,-104.42
158358359,-103.8443333
158708709,-102.3093333
159059060,-104.6116667
159409410,-103.6523333
159759760,-103.2686667
160110111,-102.6926667
160460461,-103.2326667
160810811,-101.8896667
161161162,-101.8893333
161511512,-102.4646667
161861862,-103.4246667
162212213,-103.6163333
162562563,-103.0406667
162912913,-102.2373333
163263264,-102.8126667
163613614,-102.237
163963964,-101.8533333
164314315,-101.6613333
164664665,-101.6613333
165015016,-102.621
165365366,-104.1196667
165715716,-103.1606667
166066067,-102.585
166416417,-101.4336667
166766767,-98.939
167117118,-97.788
167467468,-100.858
167817818,-101.3976667
168168169,-101.5896667
168518519,-102.7406667
168868869,-103.1243333
169219220,-102.1653333
169569570,-103.1246667
169919920,-102.9326667
170270271,-100.5943333
170620621,-98.86733333
170970971,-98.48366667
171321322,-101.5536667
171671672,-102.705
172022023,-100.978
172372373,-101.7453333
172722723,-99.98266667
173073074,-100.3663333
173423424,-102.2853333
173773774,-101.326
174124125,-101.3256667
174474475,-99.791
174824825,-101.3256667
175175176,-101.7096667
175525526,-102.4413333
175875876,-102.8246667
176226227,-100.906
176576577,-101.8653333
176926927,-100.3306667
177277278,-98.79533333
177627628,-98.60333333
177977978,-101.6376667
178328329,-99.91066667
178678679,-98.951
179029030,-100.2946667
179379380,-99.71833333
179729730,-100.678
180080081,-100.87
180430431,-100.4503333
180780781,-99.299
181131132,-100.834
181481482,-99.87466667
181831832,-98.53133333
182182183,-100.4503333
182532533,-100.834
182882883,-99.263
183233234,-100.4143333
183583584,-99.83866667
183933934,-99.83833333
184284285,-99.45466667
184634635,-99.647
184984985,-99.45466667
185335336,-99.803
185685686,-99.611
186036037,-99.035
186386387,-99.035
186736737,-99.61066667
187087088,-100.1863333
187437438,-100.1866667
187787788,-99.575
188138139,-98.999
188488489,-99.95866667
188838839,-99.76666667
189189190,-97.848
189539540,-98.61566667
189889890,-99.19133333
190240241,-98.96333333
190590591,-97.42833333
190940941,-97.04466667
191291292,-99.347
191641642,-98.963
191991992,-97.428
192342343,-98.004
192692693,-98.35166667
193043043,-98.92733333
193393394,-97.96766667
193743744,-99.503
194094095,-99.311
194444445,-99.503
194794795,-100.6543333
195145146,-98.92733333
195495496,-98.89133333
195845846,-101.7696667
196196197,-101.386
196546547,-101.5776667
196896897,-101.1936667
197247248,-97.35633333
197597598,-98.124
197947948,-96.93633333
198298299,-96.93633333
198648649,-101.7333333
198998999,-102.501
199349350,-98.08766667
199699700,-101.1576667
200050050,-98.47166667
200400401,-98.81933333
200750751,-98.81933333
201101102,-100.93
201451452,-100.5103333
201801802,-99.359
202152153,-99.359
202502503,-101.4693333
202852853,-102.0093333
203203204,-102.2013333
203553554,-101.2416667
203903904,-99.095
204254255,-95.641
204604605,-96.409
204954955,-96.98466667
205305306,-95.989
205655656,-96.56466667
206006006,-98.48366667
206356357,-97.29633333
206706707,-96.91233333
207057057,-99.21466667
207407408,-100.5223333
207757758,-101.098
208108109,-98.21933333
