Frequency (Hz),Magnitude (Log Mag dB)
184284285,-104.252
184634635,-104.2516667
184984985,-103.8683333
185335336,-103.2563333
185685686,-103.832
186036037,-102.489
186386387,-103.4486667
186736737,-104.6
187087088,-101.9133333
187437438,-102.8726667
187787788,-103.6043333
188138139,-103.604
188488489,-103.2203333
188838839,-102.837
189189190,-103.2206667
189539540,-102.837
189889890,-103.2206667
190240241,-102.9926667
190590591,-102.4173333
190940941,-102.2253333
191291292,-102.993
191641642,-102.0333333
191991992,-102.609
192342343,-103.5686667
192692693,-102.573
193043043,-102.1893333
193393394,-103.1486667
193743744,-102.573
194094095,-101.8056667
194444445,-102.5726667
194794795,-104.108
195145146,-103.3406667
195495496,-101.7696667
195845846,-102.537
196196197,-102.153
196546547,-102.9206667
196896897,-101.9613333
197247248,-102.9206667
197597598,-102.729
197947948,-100.774
198298299,-102.309
198648649,-102.5013333
198998999,-99.81466667
199349350,-101.1576667
199699700,-102.6926667
200050050,-100.9656667
200400401,-102.0813333
200750751,-103.0406667
201101102,-103.4243333
201451452,-101.853
201801802,-101.8533333
202152153,-100.894
202502503,-102.2373333
202852853,-102.3933333
203203204,-100.0906667
203553554,-101.6256667
203903904,-100.6303333
204254255,-101.5896667
204604605,-101.0143333
204954955,-103.1243333
205305306,-102.321
205655656,-100.2103333
206006006,-100.9776667
206356357,-100.1743333
206706707,-101.9016667
207057057,-101.9013333
207407408,-102.0573333
207757758,-99.94666667
208108109,-101.2896667
208458459,-102.8246667
208808809,-102.0213333
209159160,-100.4863333
209509510,-101.2536667
209859860,-100.2583333
210210211,-101.6016667
210560561,-102.9446667
210910911,-101.026
211261262,-100.9896667
211611612,-100.2223333
211961962,-101.5656667
212312313,-100.57
212662663,-99.227
213013013,-101.1456667
213363364,-100.726
213713714,-100.7263333
214064064,-101.3016667
214414415,-100.918
214764765,-99.15533333
215115116,-99.92266667
215465466,-100.882
215815816,-101.2296667
216166167,-99.695
216516517,-100.4623333
216866867,-99.311
217217218,-100.6183333
217567568,-98.69966667
217917918,-99.08333333
218268269,-99.623
218618619,-98.855
218968969,-99.81466667
219319320,-97.09233333
219669670,-97.09266667
220020020,-97.668
220370371,-100.1623333
220720721,-99.551
221071071,-99.74233333
221421422,-99.93433333
221771772,-98.55533333
222122122,-97.97966667
222472473,-97.788
222822823,-97.98
223173174,-100.0543333
223523524,-100.2466667
223873874,-99.86266667
224224225,-101.362
224574575,-100.2103333
224924925,-97.14033333
225275276,-97.488
225625626,-96.91233333
225975976,-98.06366667
226326327,-98.06366667
226676677,-97.45233333
227027027,-100.1386667
227377378,-97.83566667
227727728,-97.22433333
228078078,-99.52666667
228428429,-98.18366667
228778779,-99.52666667
229129129,-98.72333333
229479480,-101.6016667
229829830,-96.61266667
230180181,-97.15233333
230530531,-96.577
230880881,-98.304
231231232,-96.541
231581582,-95.77333333
231931932,-96.34866667
232282283,-99.03533333
232632633,-98.99933333
232982983,-97.08033333
233333334,-96.69633333
233683684,-97.62
234034034,-97.81166667
234384385,-96.27666667
