Frequency (Hz),Magnitude (Log Mag dB)
198648649,-103.2686667
198998999,-101.9253333
199349350,-101.7333333
199699700,-102.1173333
200050050,-102.309
200400401,-101.6973333
200750751,-101.8896667
201101102,-101.6973333
201451452,-102.429
201801802,-102.237
202152153,-101.2776667
202502503,-101.086
202852853,-102.2013333
203203204,-101.8173333
203553554,-101.242
203903904,-101.398
204254255,-100.4383333
204604605,-102.1653333
204954955,-100.2466667
205305306,-101.362
205655656,-101.5536667
206006006,-100.978
206356357,-101.3256667
206706707,-101.134
207057057,-100.558
207407408,-100.7143333
207757758,-100.522
208108109,-100.3303333
208458459,-100.1386667
208808809,-101.6376667
209159160,-101.2536667
209509510,-102.7886667
209859860,-103.1366667
210210211,-101.6016667
210560561,-103.137
210910911,-101.6016667
211261262,-99.647
211611612,-100.99
211961962,-101.5656667
212312313,-100.378
212662663,-100.1863333
213013013,-99.80266667
213363364,-99.57466667
213713714,-99.76633333
214064064,-99.38333333
214414415,-99.76666667
214764765,-100.4983333
215115116,-99.92266667
215465466,-99.155
215815816,-100.2706667
216166167,-100.0783333
216516517,-100.846
216866867,-100.2703333
217217218,-100.2343333
217567568,-99.467
217917918,-99.275
218268269,-99.623
218618619,-99.62266667
218968969,-97.704
219319320,-97.28433333
219669670,-96.90066667
220020020,-96.90033333
220370371,-99.203
220720721,-99.359
221071071,-97.248
221421422,-97.44
221771772,-97.596
222122122,-98.939
222472473,-98.17133333
222822823,-97.404
223173174,-98.903
223523524,-98.32766667
223873874,-97.944
224224225,-98.29166667
224574575,-96.94833333
224924925,-96.56433333
225275276,-96.337
225625626,-96.145
225975976,-96.33666667
226326327,-96.52866667
226676677,-97.068
227027027,-95.14966667
227377378,-96.493
227727728,-96.457
228078078,-96.84066667
228428429,-96.45666667
228778779,-96.45666667
229129129,-96.037
229479480,-95.845
229829830,-96.99666667
230180181,-95.809
230530531,-95.23366667
230880881,-95.42533333
231231232,-94.622
231581582,-93.47066667
231931932,-94.04633333
232282283,-94.04633333
232632633,-94.202
232982983,-93.62666667
233333334,-94.586
233683684,-95.12533333
234034034,-95.31733333
234384385,-95.893
234734735,-95.70133333
235085085,-93.93866667
235435436,-94.514
235785786,-95.28133333
236136136,-96.58866667
236486487,-94.86166667
236836837,-96.78066667
237187188,-96.553
237537538,-95.59333333
237887888,-94.25
238238239,-92.907
238588589,-92.871
238938939,-93.83033333
239289290,-93.83033333
239639640,-93.60233333
239989990,-92.06766667
240340341,-92.835
240690691,-92.25933333
241041041,-93.56633333
241391392,-93.95
241741742,-95.10166667
242092092,-94.10633333
242442443,-96.21666667
242792793,-95.06533333
243143143,-96.37266667
243493494,-95.60533333
243843844,-92.53533333
244194194,-92.919
244544545,-92.69133333
244894895,-93.45866667
245245246,-92.883
245595596,-93.80633333
245945946,-93.61433333
246296297,-93.99833333
246646647,-93.99833333
246996997,-93.57866667
247347348,-94.92166667
247697698,-94.15433333
248048048,-96.421
248398399,-95.84533333
248748749,-95.26966667
249099099,-95.809
249449450,-95.809
249799800,-95.23366667
250150150,-96.38466667
250500501,-93.087
250850851,-92.895
251201201,-94.62166667
251551552,-94.01
251901902,-95.16133333
252252253,-95.16133333
252602603,-94.586
252952953,-94.93366667
253303304,-96.085
253653654,-95.31766667
254004004,-96.049
254354355,-96.81666667
254704705,-96.81666667
255055055,-96.58866667
255405406,-94.86166667
255755756,-95.05333333
256106106,-96.58833333
256456457,-94.442
256806807,-96.74433333
257157157,-95.20933333
257507508,-95.749
257857858,-96.90033333
258208208,-96.32466667
258558559,-96.51666667
258908909,-96.67266667
259259260,-96.67266667
259609610,-97.05633333
259959960,-96.253
260310311,-97.02033333
260660661,-98.172
261011011,-97.944
261361362,-97.752
261711712,-97.94366667
262062062,-98.51933333
262412413,-96.75666667
262762763,-97.14033333
263113113,-96.18066667
263463464,-96.337
263813814,-96.91233333
264164164,-97.872
264514515,-98.256
264864865,-97.836
265215215,-98.60366667
265565566,-98.60333333
265915916,-97.8
266266267,-97.03233333
266616617,-97.03233333
266966967,-98.72333333
267317318,-98.33966667
267667668,-96.037
268018018,-96.99633333
268368369,-96.385
268718719,-96.001
269069069,-96.96033333
269419420,-97.884
269769770,-97.30833333
270120120,-96.92433333
270470471,-96.92466667
270820821,-96.121
271171171,-96.12133333
271521522,-97.464
271871872,-96.85233333
272222222,-96.277
272572573,-97.04433333
272922923,-96.62433333
273273273,-97.776
273623624,-97.96766667
273973974,-98.15966667
274324325,-98.89133333
274674675,-99.275
275025025,-98.89133333
275375376,-98.855
275725726,-97.704
276076076,-99.04733333
276426427,-99.047
276776777,-99.395
277127127,-98.24366667
277477478,-96.51666667
277827828,-96.67266667
278178178,-96.86433333
278528529,-97.05633333
278878879,-96.44466667
279229229,-96.63666667
279579580,-96.82866667
279929930,-96.82833333
280280280,-97.368
280630631,-99.09533333
280980981,-98.71133333
281331332,-98.29166667
281681682,-97.716
282032032,-98.67533333
282382383,-98.09966667
282732733,-97.48833333
283083083,-96.91233333
283433434,-96.52866667
283783784,-96.49266667
284134134,-96.301
284484485,-97.452
284834835,-96.45666667
285185185,-96.45666667
285535536,-97.416
285885886,-98.37566667
286236236,-98.53133333
286586587,-98.53133333
286936937,-99.299
287287287,-97.92
287637638,-99.455
287987988,-98.87933333
288338339,-97.72766667
288688689,-98.84333333
289039039,-99.61066667
289389390,-99.61066667
289739740,-97.46433333
290090090,-98.61533333
290440441,-99.76666667
290790791,-99.53866667
291141141,-98.57933333
291491492,-98.38766667
291841842,-98.19566667
292192192,-99.11933333
292542543,-99.503
292892893,-99.311
293243243,-98.31533333
293593594,-99.275
293943944,-100.426
294294294,-100.8103333
294644645,-100.774
294994995,-100.1983333
295345346,-100.5823333
295695696,-100.5463333
296046046,-100.93
