Frequency (Hz),Magnitude (Log Mag dB)
235785786,-102.573
236136136,-100.6183333
236486487,-102.345
236836837,-102.345
237187188,-102.1173333
237537538,-101.925
237887888,-101.5416667
238238239,-99.43066667
238588589,-100.3543333
238938939,-100.3543333
239289290,-99.77833333
239639640,-99.55066667
239989990,-100.126
240340341,-98.78366667
240690691,-100.1263333
241041041,-100.0906667
241391392,-100.8583333
241741742,-100.4746667
242092092,-100.63
242442443,-99.479
242792793,-100.6303333
243143143,-101.7453333
243493494,-102.7046667
243843844,-101.3616667
244194194,-100.4023333
244544545,-101.7093333
244894895,-101.5176667
245245246,-101.7096667
245595596,-100.906
245945946,-101.098
246296297,-99.947
246646647,-100.5223333
246996997,-99.52666667
247347348,-101.6376667
247697698,-99.143
248048048,-100.2586667
248398399,-101.026
248748749,-100.4503333
249099099,-100.2226667
249449450,-99.07133333
249799800,-100.2223333
250150150,-100.2226667
250500501,-101.9133333
250850851,-101.5296667
251201201,-100.954
251551552,-102.0693333
251901902,-102.261
252252253,-99.95833333
252602603,-100.3423333
252952953,-100.3063333
253303304,-101.2656667
253653654,-100.1146667
254004004,-100.2703333
254354355,-99.50266667
254704705,-100.654
255055055,-98.50733333
255405406,-99.467
255755756,-99.275
256106106,-99.85033333
256456457,-99.62233333
256806807,-100.5823333
257157157,-99.431
257507508,-100.738
257857858,-100.546
258208208,-100.1626667
258558559,-101.122
258908909,-100.51
259259260,-98.97533333
259609610,-98.01566667
259959960,-99.515
260310311,-100.2823333
260660661,-99.70666667
261011011,-101.0136667
261361362,-100.63
261711712,-100.2463333
262062062,-99.28733333
262412413,-99.443
262762763,-100.2106667
263113113,-100.4023333
263463464,-100.5583333
263813814,-99.407
264164164,-99.98266667
264514515,-100.5583333
264864865,-101.4816667
265215215,-99.755
265565566,-100.5223333
265915916,-100.2946667
266266267,-101.446
266616617,-101.446
266966967,-100.834
267317318,-101.026
267667668,-99.299
268018018,-98.33966667
268368369,-99.45466667
268718719,-99.83833333
269069069,-99.071
269419420,-99.419
269769770,-98.84333333
270120120,-97.30833333
270470471,-101.7216667
270820821,-99.76666667
271171171,-100.726
271521522,-101.6853333
271871872,-101.266
272222222,-101.266
272572573,-102.0333333
272922923,-102.573
273273273,-100.4623333
273623624,-101.8053333
273973974,-101.4216667
274324325,-100.618
274674675,-100.6183333
275025025,-100.0426667
275375376,-99.623
275725726,-99.81433333
276076076,-101.1576667
276426427,-99.62266667
276776777,-100.9296667
277127127,-100.3543333
277477478,-100.738
277827828,-101.4693333
278178178,-102.237
278528529,-101.0856667
278878879,-101.6256667
279229229,-100.858
279579580,-99.515
279929930,-101.4336667
280280280,-101.3976667
280630631,-101.2056667
280980981,-100.438
281331332,-101.7453333
281681682,-102.129
282032032,-101.5533333
282382383,-100.978
282732733,-101.5176667
283083083,-100.7503333
283433434,-100.5583333
283783784,-101.4816667
284134134,-102.4413333
284484485,-102.8246667
284834835,-102.213
285185185,-100.2946667
285535536,-101.062
285885886,-101.6373333
286236236,-101.6013333
286586587,-101.9853333
286936937,-102.1773333
287287287,-102.7173333
287637638,-102.333
287987988,-99.647
288338339,-100.606
288688689,-102.489
289039039,-103.4486667
289389390,-103.4483333
289739740,-103.9883333
290090090,-102.837
290440441,-103.6043333
290790791,-102.225
291141141,-102.9926667
291491492,-103.1846667
291841842,-102.9926667
292192192,-102.573
292542543,-102.9566667
292892893,-103.9163333
293243243,-103.3043333
293593594,-102.9206667
293943944,-103.113
294294294,-102.537
294644645,-103.8443333
294994995,-103.652
295345346,-102.6926667
295695696,-102.849
296046046,-101.8893333
296396397,-102.465
296746747,-102.429
297097097,-102.621
297447448,-102.429
297797798,-101.8533333
298148148,-102.0093333
298498499,-102.0093333
298848849,-101.8173333
299199199,-101.5896667
299549550,-101.014
299899900,-101.7816667
300250250,-101.5896667
300600601,-103.089
300950951,-101.7453333
301301301,-102.0933333
301651652,-103.0526667
302002002,-102.8606667
302352352,-102.249
302702703,-102.2493333
303053053,-101.098
303403404,-101.254
303753754,-101.062
304104104,-101.4096667
304454455,-101.2176667
304804805,-101.7933333
305155155,-101.5653333
305505506,-100.99
305855856,-100.798
306206206,-101.7216667
306556557,-100.954
306906907,-100.1503333
307257257,-100.3423333
307607608,-102.0693333
307957958,-101.4576667
308308308,-102.0333333
308658659,-101.6496667
309009009,-100.654
309359359,-102.7646667
309709710,-101.1936667
310060060,-101.7693333
310410411,-101.9613333
310760761,-101.7336667
311111111,-101.5416667
311461462,-102.117
311811812,-101.6973333
312162162,-101.6976667
312512513,-100.1263333
312862863,-100.3183333
313213213,-100.3183333
313563564,-101.2416667
313913914,-101.05
314264264,-101.05
314614615,-100.822
314964965,-100.6303333
315315315,-101.5893333
315665666,-102.1293333
316016016,-101.9373333
316366366,-101.5176667
316716717,-101.134
317067067,-101.518
317417418,-102.633
317767768,-100.9063333
318118118,-102.825
318468469,-102.405
318818819,-101.8293333
319169169,-100.6423333
319519520,-101.6016667
319869870,-100.834
320220220,-100.7983333
320570571,-101.7576667
320920921,-100.798
321271271,-100.1863333
321621622,-99.80233333
321971972,-100.5343333
322322322,-100.9183333
322672673,-102.0693333
323023023,-100.882
323373373,-100.69
323723724,-101.8416667
324074074,-101.9973333
324424424,-101.038
324774775,-101.0016667
325125125,-102.1533333
325475476,-101.9613333
325825826,-101.5413333
326176176,-101.5416667
326526527,-101.158
326876877,-100.3543333
327227227,-101.6973333
327577578,-101.086
327927928,-101.0856667
328278278,-101.2776667
328628629,-100.858
328978979,-100.0903333
329329329,-101.242
329679680,-101.206
330030030,-101.014
330380380,-102.7046667
330730731,-102.633
331081081,-103.3286667
331431431,-103.029
331781782,-102.765
332132132,-102.309
332482483,-102.5846667
332832833,-101.5536667
333183183,-100.7143333
333533534,-100.2583333
333883884,-101.11
334234234,-100.4623333
334584585,-101.1576667
334934935,-100.858
335285285,-101.17
335635636,-100.1386667
335985986,-100.0666667
336336336,-99.95833333
336686687,-100.0783333
337037037,-100.966
337387387,-99.70666667
337737738,-100.786
338088088,-100.906
338438438,-101.374
338788789,-101.6856667
339139139,-101.8053333
339489490,-99.62266667
339839840,-100.0903333
340190190,-99.443
340540541,-97.644
340890891,-97.728
341241241,-98.61533333
341591592,-98.92733333
341941942,-96.55266667
342292292,-97.788
342642643,-98.09966667
342992993,-97.836
343343343,-98.11166667
343693694,-98.23166667
344044044,-99.119
344394394,-99.01133333
344744745,-99.707
345095095,-98.867
345445445,-99.371
345795796,-100.0306667
346146146,-99.575
346496497,-99.311
346846847,-99.01133333
347197197,-98.74733333
347547548,-98.67533333
347897898,-97.452
348248248,-96.96
348598599,-97.08033333
348948949,-96.43266667
349299299,-96.70866667
349649650,-97.02033333
350000000,-96.373
240000000,-93.49433333
240720721,-92.727
241441441,-93.87833333
242162162,-93.878
242882883,-93.11033333
243603604,-92.919
244324324,-95.797
245045045,-95.41333333
245765766,-94.646
246486486,-92.343
247207207,-92.72666667
247927928,-93.11066667
248648649,-92.34333333
249369369,-92.727
250090090,-95.79733333
250810811,-96.37266667
251531532,-95.02966667
252252252,-94.07033333
252972973,-93.111
253693694,-92.72666667
254414414,-91.576
255135135,-91.192
255855856,-91.76733333
256576577,-92.343
257297297,-91.76733333
258018018,-95.41333333
258738739,-90.80833333
259459459,-92.91866667
260180180,-91.38366667
260900901,-90.99966667
261621622,-92.343
262342342,-91.38366667
263063063,-91.38366667
263783784,-91.00033333
264504505,-93.87833333
265225225,-92.919
265945946,-92.72666667
266666667,-93.87833333
267387387,-92.34333333
268108108,-91.57566667
268828829,-91.576
269549550,-91.76733333
270270270,-91.76766667
270990991,-91.57566667
271711712,-91.76733333
272432432,-92.535
273153153,-93.68633333
273873874,-93.87833333
274594595,-93.11066667
275315315,-92.535
276036036,-91.95933333
276756757,-92.15133333
277477477,-91.76766667
278198198,-92.15133333
278918919,-94.07
279639640,-94.07033333
280360360,-94.26166667
281081081,-95.605
281801802,-94.262
282522523,-94.262
283243243,-93.30266667
283963964,-94.07033333
284684685,-93.878
285405405,-94.262
286126126,-96.18066667
286846847,-98.48366667
287567568,-96.94833333
288288288,-97.33233333
289009009,-97.908
