Frequency (Hz),Magnitude (Log Mag dB)
176576577,-101.482
176926927,-101.0976667
177277278,-100.7143333
177627628,-101.8653333
177977978,-102.213
178328329,-102.4053333
178678679,-101.062
179029030,-101.8293333
179379380,-102.0213333
179729730,-102.0213333
180080081,-101.8293333
180430431,-100.642
180780781,-101.6016667
181131132,-100.6423333
181481482,-101.4093333
181831832,-100.6423333
182182183,-99.299
182532533,-100.0666667
182882883,-100.0303333
183233234,-99.647
183583584,-100.0303333
183933934,-100.7983333
184284285,-101.5656667
184634635,-102.7166667
184984985,-101.182
185335336,-101.146
185685686,-101.9136667
186036037,-100.7623333
186386387,-101.9133333
186736737,-101.3376667
187087088,-102.489
187437438,-101.338
187787788,-102.0693333
188138139,-103.796
188488489,-101.11
188838839,-101.11
189189190,-99.95833333
189539540,-100.726
189889890,-102.069
190240241,-100.1146667
190590591,-99.53866667
190940941,-100.8816667
191291292,-99.73066667
191641642,-99.73066667
191991992,-101.074
192342343,-100.498
192692693,-98.54366667
193043043,-100.0783333
193393394,-102.573
193743744,-101.4213333
194094095,-101.8053333
194444445,-102.381
194794795,-102.573
195145146,-100.0783333
195495496,-100.618
195845846,-100.81
196196197,-101.1936667
196546547,-102.9206667
196896897,-102.921
197247248,-99.85033333
197597598,-102.537
197947948,-103.0766667
198298299,-101.7333333
198648649,-99.623
198998999,-99.62266667
199349350,-97.896
199699700,-97.89566667
200050050,-99.047
200400401,-99.77866667
200750751,-101.3136667
201101102,-100.738
201451452,-103.3886667
201801802,-100.1266667
202152153,-100.3183333
202502503,-99.935
202852853,-98.172
203203204,-101.05
203553554,-98.172
203903904,-99.86266667
204254255,-99.86266667
204604605,-99.86266667
204954955,-99.67066667
205305306,-99.63466667
205655656,-98.1
206006006,-100.0186667
206356357,-100.942
206706707,-99.79066667
207057057,-100.75
207407408,-98.98733333
207757758,-100.3306667
208108109,-102.0576667
208458459,-101.8653333
208808809,-98.37533333
209159160,-101.6376667
209509510,-100.6783333
209859860,-100.2583333
210210211,-100.8336667
210560561,-100.258
210910911,-99.49066667
211261262,-99.45466667
211611612,-97.536
211961962,-99.07133333
212312313,-97.5
212662663,-97.5
213013013,-96.73233333
213363364,-97.08
213713714,-97.08033333
214064064,-99.383
214414415,-97.84766667
214764765,-98.00366667
215115116,-99.155
215465466,-98.19566667
215815816,-100.4623333
216166167,-99.69466667
216516517,-99.88666667
216866867,-99.311
217217218,-98.50733333
217567568,-99.467
217917918,-97.35633333
218268269,-95.59333333
218618619,-96.55266667
218968969,-94.634
219319320,-94.21433333
219669670,-96.70866667
220020020,-96.517
220370371,-97.86
220720721,-95.52133333
221071071,-96.28866667
221421422,-96.28866667
221771772,-96.061
222122122,-96.06066667
222472473,-95.48566667
222822823,-96.061
223173174,-95.64166667
223523524,-94.10633333
223873874,-96.40866667
224224225,-97.71566667
224574575,-97.14033333
224924925,-95.41333333
225275276,-95.56933333
225625626,-94.99366667
225975976,-95.56933333
226326327,-94.80166667
226676677,-95.53333333
227027027,-94.19
227377378,-94.766
227727728,-95.689
228078078,-96.265
228428429,-96.64866667
228778779,-96.073
229129129,-97.764
229479480,-97.764
229829830,-97.572
230180181,-97.34433333
230530531,-96.57666667
230880881,-96.193
231231232,-96.34866667
231581582,-97.5
231931932,-96.34866667
232282283,-93.66233333
232632633,-93.62633333
232982983,-94.39366667
233333334,-95.35333333
233683684,-95.12566667
234034034,-95.31766667
234384385,-94.93366667
234734735,-97.04433333
235085085,-97.20033333
235435436,-96.433
235785786,-97.20033333
236136136,-96.013
236486487,-96.58866667
236836837,-95.24566667
237187188,-96.16866667
237537538,-97.512
237887888,-95.59333333
238238239,-92.907
238588589,-94.598
238938939,-93.25466667
239289290,-95.17333333
239639640,-95.521
239989990,-93.02666667
240340341,-93.79433333
240690691,-94.37
241041041,-93.37466667
241391392,-93.18266667
241741742,-93.56633333
242092092,-94.29833333
242442443,-94.298
242792793,-92.95466667
243143143,-94.83766667
243493494,-95.02933333
243843844,-94.07033333
244194194,-95.60533333
244544545,-94.99333333
244894895,-94.80166667
245245246,-92.49933333
245595596,-93.23066667
245945946,-94.382
246296297,-92.07966667
246646647,-92.46333333
246996997,-92.61933333
247347348,-92.427
247697698,-91.65966667
248048048,-91.81566667
248398399,-91.62366667
248748749,-92.39133333
249099099,-92.931
249449450,-93.12266667
249799800,-93.89033333
250150150,-93.89033333
250500501,-92.12733333
250850851,-94.43033333
251201201,-94.81366667
251551552,-91.89966667
251901902,-94.586
252252253,-93.05066667
252602603,-92.66733333
252952953,-92.05533333
253303304,-92.823
253653654,-92.63133333
254004004,-93.17066667
254354355,-91.63533333
254704705,-91.06
255055055,-91.40766667
255405406,-90.832
255755756,-91.216
256106106,-91.79166667
256456457,-91.75533333
256806807,-91.75533333
257157157,-92.331
257507508,-93.25466667
257857858,-93.44666667
258208208,-93.063
258558559,-92.29533333
258908909,-92.643
259259260,-93.79433333
259609610,-93.02666667
259959960,-92.41533333
260310311,-92.22333333
260660661,-92.03166667
261011011,-92.571
261361362,-90.26833333
261711712,-91.036
262062062,-91.61166667
262412413,-91
262762763,-91.192
263113113,-90.80833333
263463464,-92.691
263813814,-92.11566667
264164164,-91.73166667
264514515,-92.691
264864865,-92.07933333
