Frequency (Hz),Magnitude (Log Mag dB)
200750751,-92.29533333
201101102,-91.528
201451452,-91.3
201801802,-90.91633333
202152153,-92.643
202502503,-92.643
202852853,-92.991
203203204,-93.75833333
203553554,-93.95033333
203903904,-95.06566667
204254255,-94.87366667
204604605,-94.10633333
204954955,-93.72233333
205305306,-93.68666667
205655656,-92.15133333
206006006,-91.95933333
206356357,-91.732
206706707,-91.348
207057057,-92.691
207407408,-91.312
207757758,-92.271
208108109,-91.50366667
208458459,-91.88766667
208808809,-91.66
209159160,-91.85133333
209509510,-92.81133333
209859860,-92.39133333
210210211,-93.15866667
210560561,-94.69366667
210910911,-94.11833333
211261262,-93.123
211611612,-93.31466667
211961962,-93.12266667
212312313,-93.279
212662663,-92.31933333
213013013,-93.85433333
213363364,-89.405
213713714,-92.28333333
214064064,-91.70733333
214414415,-92.28366667
214764765,-92.823
215115116,-92.63133333
215465466,-91.47966667
215815816,-92.01966667
216166167,-91.63566667
216516517,-91.63566667
216866867,-93.171
217217218,-91.024
217567568,-91.59966667
217917918,-95.24533333
218268269,-94.442
218618619,-94.44233333
218968969,-92.52333333
219319320,-93.06266667
219669670,-92.487
220020020,-92.10333333
220370371,-91.336
220720721,-90.91633333
221071071,-89.95666667
221421422,-91.3
221771772,-90.68833333
222122122,-88.76966667
222472473,-89.92066667
222822823,-90.11266667
223173174,-90.46033333
223523524,-89.885
223873874,-90.84433333
224224225,-91.19166667
224574575,-92.91866667
224924925,-92.727
225275276,-93.842
225625626,-93.267
225975976,-92.11566667
226326327,-90.77233333
226676677,-90.928
227027027,-90.16066667
227377378,-88.62566667
227727728,-90.892
228078078,-88.78133333
228428429,-88.78133333
228778779,-88.58966667
229129129,-89.321
229479480,-88.93733333
229829830,-89.513
230180181,-89.093
230530531,-91.588
230880881,-91.012
231231232,-91.168
231581582,-90.78433333
231931932,-91.74366667
232282283,-90.976
232632633,-89.98066667
232982983,-89.21333333
233333334,-89.981
233683684,-89.753
234034034,-89.177
234384385,-86.683
234734735,-88.026
235085085,-87.41466667
235435436,-86.647
235785786,-87.99
236136136,-88.91333333
236486487,-88.33766667
236836837,-88.72133333
237187188,-88.494
237537538,-89.645
237887888,-88.302
238238239,-88.68566667
238588589,-90.18433333
238938939,-90.18433333
239289290,-89.80066667
239639640,-90.34033333
239989990,-89.381
240340341,-89.95666667
240690691,-89.573
241041041,-88.57766667
241391392,-89.345
241741742,-88.96133333
242092092,-89.693
242442443,-89.11766667
242792793,-88.34966667
243143143,-88.88933333
243493494,-90.42433333
243843844,-89.65666667
244194194,-89.465
244544545,-91.34766667
244894895,-89.23733333
245245246,-89.813
245595596,-90.73633333
245945946,-90.928
246296297,-90.736
246646647,-92.46333333
246996997,-91.27633333
247347348,-91.084
247697698,-90.89233333
248048048,-91.04833333
248398399,-90.47266667
248748749,-90.08866667
249099099,-89.09333333
249449450,-90.43633333
249799800,-92.16333333
250150150,-89.86066667
250500501,-90.20866667
250850851,-90.97633333
251201201,-91.93566667
251551552,-91.89933333
