Frequency (Hz),Magnitude (Log Mag dB)
229479480,-105.823
229829830,-106.5906667
230180181,-105.0196667
230530531,-105.4033333
230880881,-105.979
231231232,-104.9836667
231581582,-104.408
231931932,-104.408
232282283,-105.559
232632633,-105.1393333
232982983,-103.9883333
233333334,-103.7963333
233683684,-104.7193333
234034034,-104.5276667
234384385,-103.5683333
234734735,-104.144
235085085,-104.2996667
235435436,-103.724
235785786,-105.0673333
236136136,-104.264
236486487,-103.4966667
236836837,-105.2233333
237187188,-105.1873333
237537538,-104.9953333
237887888,-103.8443333
238238239,-103.4603333
238588589,-103.0406667
238938939,-104
239289290,-103.6166667
239639640,-103.7723333
239989990,-102.813
240340341,-102.621
240690691,-102.4286667
241041041,-102.201
241391392,-102.7766667
241741742,-102.393
242092092,-102.357
242442443,-101.9736667
242792793,-102.7406667
243143143,-103.8563333
243493494,-102.7046667
243843844,-102.3213333
244194194,-102.1293333
244544545,-102.477
244894895,-102.2853333
245245246,-102.8606667
245595596,-103.0166667
245945946,-103.0166667
246296297,-102.825
246646647,-102.8246667
246996997,-102.405
247347348,-103.7483333
247697698,-101.6373333
248048048,-101.9853333
248398399,-100.834
248748749,-101.41
249099099,-101.7576667
249449450,-100.798
249799800,-99.26266667
250150150,-96.38466667
250500501,-97.692
250850851,-101.338
251201201,-100.3783333
251551552,-100.726
251901902,-101.8773333
252252253,-101.8773333
252602603,-100.7263333
252952953,-101.458
253303304,-101.4576667
253653654,-102.609
254004004,-102.189
254354355,-101.2296667
254704705,-102.765
255055055,-101.386
255405406,-99.46666667
255755756,-101.194
256106106,-98.89133333
256456457,-100.1983333
256806807,-99.81466667
257157157,-100.0066667
257507508,-98.81933333
257857858,-99.97033333
258208208,-99.01133333
258558559,-100.1626667
258908909,-100.5103333
259259260,-102.6206667
259609610,-99.359
259959960,-98.172
260310311,-100.858
260660661,-101.8173333
261011011,-101.7816667
261361362,-101.7813333
261711712,-100.8223333
262062062,-102.933
262412413,-100.2106667
262762763,-101.7453333
263113113,-102.705
263463464,-100.3663333
263813814,-99.59866667
264164164,-100.1746667
264514515,-98.83133333
264864865,-101.6736667
265215215,-100.5223333
265565566,-99.755
265915916,-100.4863333
266266267,-100.2943333
266616617,-99.91066667
266966967,-100.0666667
267317318,-101.9853333
267667668,-101.026
268018018,-99.491
268368369,-100.0306667
268718719,-101.9493333
269069069,-101.374
269419420,-101.7216667
269769770,-102.681
270120120,-102.6806667
270470471,-102.8726667
270820821,-100.3423333
271171171,-102.8366667
271521522,-102.453
271871872,-102.4173333
272222222,-102.0333333
272572573,-101.6493333
272922923,-102.573
273273273,-101.6136667
273623624,-100.27
273973974,-102.1893333
274324325,-101.002
274674675,-101.5776667
275025025,-102.921
275375376,-100.966
275725726,-101.9253333
276076076,-102.309
276426427,-101.7336667
276776777,-102.273
277127127,-101.8893333
277477478,-102.273
277827828,-103.0046667
278178178,-101.8533333
278528529,-101.8533333
278878879,-100.6663333
279229229,-101.434
279579580,-101.2416667
279929930,-101.4336667
280280280,-103.1246667
280630631,-101.3976667
280980981,-102.7406667
281331332,-102.7046667
281681682,-102.8966667
282032032,-102.705
282382383,-103.2803333
282732733,-102.477
283083083,-104.396
283433434,-102.8606667
283783784,-103.784
284134134,-103.976
284484485,-103.976
284834835,-103.5563333
285185185,-103.1726667
285535536,-103.9403333
285885886,-102.9806667
286236236,-102.753
286586587,-103.5206667
286936937,-103.904
287287287,-102.9086667
287637638,-104.06
287987988,-101.374
288338339,-101.5653333
288688689,-103.2566667
289039039,-104.5996667
289389390,-103.4483333
289739740,-103.029
290090090,-103.2206667
290440441,-103.7963333
290790791,-102.417
291141141,-102.9926667
291491492,-103.7603333
291841842,-104.336
292192192,-102.9566667
292542543,-103.5323333
292892893,-104.1083333
293243243,-103.3043333
293593594,-104.072
293943944,-103.4963333
294294294,-105.4153333
294644645,-103.844
294994995,-103.4603333
295345346,-104.036
295695696,-103.8083333
296046046,-103.2323333
296396397,-103.2326667
296746747,-104.1563333
297097097,-102.429
297447448,-103.0046667
297797798,-104.5396667
298148148,-103.1606667
298498499,-102.585
298848849,-103.1606667
299199199,-103.1246667
299549550,-103.5083333
299899900,-103.5083333
300250250,-103.5083333
300600601,-103.8563333
300950951,-103.4723333
301301301,-103.8203333
301651652,-103.4366667
302002002,-102.861
302352352,-101.8653333
302702703,-103.2086667
303053053,-102.6333333
303403404,-102.4046667
303753754,-102.405
304104104,-103.712
304454455,-102.561
304804805,-102.945
305155155,-102.9086667
305505506,-101.9493333
305855856,-104.252
306206206,-103.64
306556557,-104.4076667
306906907,-102.645
307257257,-102.837
307607608,-101.4936667
307957958,-103.952
308308308,-103.7603333
308658659,-103.3766667
309009009,-102.765
309359359,-103.1486667
309709710,-103.3046667
310060060,-101.7693333
310410411,-103.6883333
310760761,-101.9253333
311111111,-103.2683333
311461462,-102.6926667
311811812,-104.1923333
312162162,-104
312512513,-103.1963333
312862863,-103.5803333
313213213,-104.3476667
313563564,-104.12
313913914,-103.5443333
314264264,-102.969
314614615,-104.084
314964965,-103.1243333
315315315,-103.3163333
315665666,-103.2803333
316016016,-103.2806667
316366366,-103.4363333
316716717,-102.093
317067067,-102.093
317417418,-103.4003333
317767768,-103.7843333
318118118,-103.2083333
318468469,-103.1726667
318818819,-102.9806667
319169169,-103.3283333
319519520,-103.5203333
319869870,-103.1366667
320220220,-104.2516667
320570571,-102.717
320920921,-103.1006667
321271271,-103.2563333
321621622,-102.8726667
321971972,-102.645
322322322,-103.4126667
322672673,-103.4126667
323023023,-102.417
323373373,-103.5686667
323723724,-103.3763333
324074074,-103.1486667
324424424,-101.23
324774775,-103.3046667
325125125,-103.88
325475476,-103.6883333
325825826,-103.2683333
326176176,-103.8443333
326526527,-102.8846667
326876877,-103.0406667
327227227,-103.6163333
327577578,-103.7723333
327927928,-103.5806667
328278278,-101.6616667
328628629,-103.9283333
328978979,-102.585
329329329,-103.3526667
329679680,-102.9326667
330030030,-103.892
330380380,-102.705
330730731,-103.0163333
331081081,-102.561
331431431,-102.645
331781782,-102.957
332132132,-101.9253333
332482483,-102.585
332832833,-101.7456667
333183183,-101.482
333533534,-102.369
333883884,-101.6856667
334234234,-102.573
334584585,-101.7336667
334934935,-102.2013333
335285285,-101.5536667
335635636,-101.6736667
335985986,-101.9853333
336336336,-100.534
336686687,-101.9973333
337037037,-101.9256667
337387387,-101.8173333
337737738,-99.63466667
338088088,-102.057
338438438,-101.3736667
338788789,-100.3423333
339139139,-101.8053333
339489490,-101.5416667
339839840,-100.858
340190190,-101.17
340540541,-101.8653333
340890891,-101.3736667
341241241,-100.5343333
341591592,-101.0376667
341941942,-100.966
342292292,-100.2823333
342642643,-100.7863333
342992993,-100.1386667
343343343,-100.2223333
343693694,-100.918
344044044,-100.462
344394394,-99.203
344744745,-99.89866667
345095095,-99.05933333
345445445,-99.563
345795796,-98.87933333
346146146,-99.95866667
346496497,-99.50266667
346846847,-99.77866667
347197197,-100.2823333
347547548,-99.635
347897898,-99.179
348248248,-99.647
348598599,-99.191
348948949,-98.54333333
349299299,-98.62766667
349649650,-99.13133333
350000000,-100.019
240000000,-94.646
240720721,-98.1
241441441,-100.0186667
242162162,-97.716
242882883,-94.64566667
243603604,-90.80833333
244324324,-93.68633333
245045045,-93.87833333
245765766,-93.11066667
246486486,-85.24366667
247207207,-92.15133333
247927928,-90.80833333
248648649,-85.43533333
249369369,-91.19166667
250090090,-90.80833333
250810811,-89.849
251531532,-91.57566667
252252252,-90.04066667
252972973,-89.657
253693694,-94.454
254414414,-97.524
255135135,-97.14033333
255855856,-100.0186667
256576577,-99.82666667
257297297,-99.443
258018018,-101.3616667
258738739,-95.02966667
259459459,-97.52433333
260180180,-100.2106667
260900901,-87.93
261621622,-84.09233333
262342342,-86.203
263063063,-88.88933333
263783784,-84.09233333
264504505,-92.343
265225225,-91
265945946,-84.09233333
266666667,-92.15133333
267387387,-94.262
268108108,-90.04066667
268828829,-88.88933333
269549550,-92.727
270270270,-91.57566667
270990991,-89.27333333
271711712,-89.465
272432432,-89.84866667
273153153,-90.42433333
273873874,-92.535
274594595,-91.192
275315315,-90.42433333
276036036,-91.192
276756757,-88.12166667
277477477,-90.23266667
278198198,-92.91866667
278918919,-93.87833333
279639640,-93.111
280360360,-89.08133333
281081081,-91.95933333
281801802,-89.273
282522523,-92.535
283243243,-95.22133333
283963964,-93.49466667
284684685,-94.83766667
285405405,-94.454
286126126,-94.262
286846847,-96.18066667
287567568,-99.63466667
288288288,-102.8966667
289009009,-101.1696667
289729730,-101.937
290450450,-99.82666667
291171171,-79.67933333
291891892,-81.21433333
292612613,-81.21433333
293333333,-79.679
294054054,-80.44666667
294774775,-99.443
295495495,-102.513
296216216,-104.6236667
296936937,-105.391
297657658,-104.4316667
298378378,-103.0886667
299099099,-102.129
299819820,-100.978
300540541,-102.129
301261261,-101.9376667
301981982,-100.786
302702703,-100.0186667
303423423,-98.29166667
304144144,-102.3206667
304864865,-103.6643333
305585586,-101.3616667
306306306,-100.786
307027027,-98.09966667
307747748,-102.5133333
308468468,-102.1293333
309189189,-101.7456667
309909910,-98.29133333
310630631,-100.5943333
311351351,-100.2103333
312072072,-98.09966667
312792793,-76.99233333
313513514,-93.68633333
314234234,-96.373
314954955,-100.4023333
315675676,-95.797
316396396,-95.02966667
317117117,-100.0186667
317837838,-96.56433333
318558559,-99.63466667
319279279,-100.0183333
320000000,-96.94833333
320720721,-98.48333333
321441441,-100.594
322162162,-97.908
322882883,-95.79733333
323603604,-96.75666667
324324324,-96.181
325045045,-96.94866667
325765766,-99.25066667
326486486,-99.827
327207207,-100.594
327927928,-101.1696667
328648649,-99.63466667
329369369,-96.75666667
330090090,-95.22133333
330810811,-99.82666667
331531532,-100.0186667
332252252,-96.94833333
332972973,-99.82666667
333693694,-97.14033333
334414414,-98.867
335135135,-99.251
335855856,-94.83766667
336576577,-94.26166667
337297297,-98.29133333
338018018,-98.48366667
338738739,-97.332
339459459,-98.48333333
340180180,-95.98866667
340900901,-98.67566667
341621622,-97.71566667
342342342,-97.524
343063063,-96.181
343783784,-100.4023333
344504505,-94.454
345225225,-97.524
345945946,-97.14033333
346666667,-100.4026667
347387387,-103.6643333
348108108,-100.2103333
348828829,-95.22133333
349549550,-98.09933333
350270270,-96.373
350990991,-103.2806667
351711712,-100.0186667
352432432,-101.3616667
353153153,-100.0186667
353873874,-100.2103333
354594595,-100.4023333
355315315,-100.978
356036036,-96.94833333
356756757,-98.29166667
357477477,-97.90766667
358198198,-94.83766667
358918919,-94.64566667
359639640,-95.605
360360360,-93.68666667
361081081,-95.22166667
361801802,-97.52433333
362522523,-89.849
363243243,-89.849
363963964,-95.41333333
364684685,-98.09966667
365405405,-90.42433333
366126126,-88.314
366846847,-91.384
367567568,-91.95966667
368288288,-90.04066667
369009009,-87.35433333
369729730,-94.07
370450450,-94.26233333
371171171,-99.443
371891892,-99.059
372612613,-97.90766667
373333333,-98.48366667
374054054,-100.594
374774775,-99.44266667
375495495,-96.56466667
376216216,-98.67533333
376936937,-103.856
377657658,-100.2106667
378378378,-101.7453333
379099099,-103.6646667
379819820,-105.0076667
380540541,-104.6236667
381261261,-103.6643333
381981982,-103.0886667
382702703,-102.1293333
383423423,-101.7453333
384144144,-100.7863333
384864865,-100.0186667
385585586,-103.0886667
386306306,-105.583
387027027,-103.0883333
387747748,-103.0886667
388468468,-103.856
389189189,-102.7046667
389909910,-103.4723333
390630631,-96.181
391351351,-91.192
392072072,-93.49466667
392792793,-93.30266667
393513514,-93.68633333
394234234,-99.443
394954955,-100.2103333
395675676,-100.0183333
396396396,-107.502
397117117,-105.583
397837838,-100.594
398558559,-103.0886667
399279279,-109.421
400000000,-106.3506667
400720721,-106.159
401441441,-104.2403333
402162162,-108.653
402882883,-106.7343333
403603604,-105.775
404324324,-106.3506667
405045045,-105.5833333
405765766,-107.502
406486486,-105.775
407207207,-104.6236667
407927928,-105.775
408648649,-105.775
409369369,-106.5426667
410090090,-106.5423333
410810811,-106.5423333
411531532,-108.4616667
412252252,-110.572
412972973,-111.5313333
413693694,-106.3506667
414414414,-110.9556667
415135135,-108.8453333
415855856,-104.8156667
416576577,-111.1476667
417297297,-103.6643333
418018018,-102.321
418738739,-107.31
419459459,-100.978
420180180,-102.129
420900901,-103.8563333
421621622,-105.3913333
422342342,-105.1996667
423063063,-105.583
423783784,-104.4316667
424504505,-104.6233333
425225225,-100.7863333
425945946,-104.048
426666667,-106.1586667
427387387,-102.513
428108108,-102.513
428828829,-101.3616667
429549550,-100.2106667
430270270,-99.44266667
430990991,-102.513
431711712,-106.3506667
432432432,-106.159
433153153,-105.967
433873874,-105.775
434594595,-103.856
435315315,-99.251
436036036,-88.122
436756757,-84.28433333
437477477,-84.476
438198198,-85.62733333
438918919,-84.476
439639640,-86.20333333
440360360,-85.24333333
441081081,-87.93
441801802,-104.6236667
442522523,-101.5536667
443243243,-103.664
443963964,-104.048
444684685,-104.6236667
445405405,-104.048
446126126,-105.0073333
446846847,-110.1883333
447567568,-110.1883333
448288288,-109.6126667
449009009,-109.0366667
449729730,-114.026
450450450,-113.834
451171171,-110.9556667
451891892,-113.45
452612613,-100.5943333
453333333,-104.4316667
454054054,-102.513
454774775,-103.856
455495495,-104.048
456216216,-102.321
456936937,-100.2103333
457657658,-101.7456667
458378378,-102.129
459099099,-101.1696667
459819820,-103.856
460540541,-101.9373333
461261261,-104.8156667
461981982,-106.5423333
462702703,-107.1183333
463423423,-102.321
464144144,-104.8156667
464864865,-107.118
465585586,-103.8563333
466306306,-101.5536667
467027027,-103.0886667
467747748,-103.6643333
468468468,-96.56466667
469189189,-82.36533333
469909910,-95.989
470630631,-97.524
471351351,-103.0886667
472072072,-101.7456667
472792793,-100.786
473513514,-102.8966667
474234234,-102.705
474954955,-101.7456667
475675676,-99.635
476396396,-92.34333333
477117117,-99.44266667
477837838,-99.635
478558559,-103.0886667
479279279,-99.63466667
480000000,-103.8563333
480720721,-103.4726667
481441441,-103.6643333
482162162,-101.9373333
482882883,-103.6643333
483603604,-103.2806667
484324324,-103.6646667
485045045,-102.705
485765766,-103.8563333
486486486,-103.0886667
487207207,-104.048
487927928,-102.513
488648649,-101.7453333
489369369,-100.786
490090090,-102.513
490810811,-103.856
